id,date,category,region,status,value,amount,quantity,cost,profit
3860,2023-03-08,B,Norte,Activo,80.15,544.59,19,32.65,85.19
3861,2023-09-04,B,Norte,Pendiente,75.17,871.46,35,25.03,133.95
3862,2023-08-25,D,Sur,Activo,81.62,7687.09,96,42.46383387320685,1150.78
3863,2023-09-02,C,Este,Inactivo,59.05,893.96,32,27.65,131.95
3864,2023-12-07,D,Norte,Inactivo,57.5,1015.92,29,35.39,155.57
3865,2023-02-11,B,Centro,Activo,98.1,875.87,28,30.32,132.83
3866,2023-11-18,A,Norte,Inactivo,54.41,947.63,35,28.07,146.45
3867,2023-09-12,B,Centro,Inactivo,84.33,747.11,21,30.87,110.54
3868,2023-08-06,B,Oeste,Activo,76.34,1029.75,36,27.7,154.87
3869,2023-06-26,A,Sur,Activo,85.68,3128.12,65,49.31,466.69
3870,2023-12-23,B,Este,Activo,84.54,4769.61,75,64.99,708.67
3871,2023-09-30,C,Oeste,Activo,60.29,1603.42,34,46.85,235.93
3872,2023-03-23,A,Centro,Inactivo,78.32,469.35,20,27.4,74.82
3873,2023-10-09,B,Norte,Inactivo,78.84,2700.42,47,56.25,402.02
3874,2023-06-07,B,Sur,Activo,90.9,4888.28,85,56.79,732.15
3875,2023-11-11,A,Sur,Inactivo,60.46,50,10,5.3,6.38
3876,2023-07-23,A,Centro,Inactivo,78.37,579.82,23,27.46,428.9795395650162
3877,2023-12-14,A,Oeste,Activo,81.59,1180.73,40,52.93,300.72
3878,2023-06-04,A,Centro,Activo,91.43,546.19,19,27.31,87.57
3879,2023-07-10,D,Este,Inactivo,58.37,1265.18,28,47.54,186.12
3880,2023-06-02,C,Centro,Activo,96.36,741.43,19,40.37,110.32
3881,2023-01-11,A,Centro,Activo,97.7,1871.93,36,51.18,279.81
3882,2023-02-02,B,Centro,Activo,86.1,1113.72,36,30.43,172.64
3884,2023-03-16,A,Centro,Inactivo,77.58,1212.21,32,38.74,178.86
3886,2023-09-06,D,Centro,Activo,97.29,1094.92,26,44.56,167.38
3887,2023-08-19,A,Centro,Inactivo,79.2,251.34,17,10.9,39.96
3888,2023-01-09,A,Centro,Inactivo,90.62,6870.34,98,70.76,1025.05
3889,2023-10-22,C,Norte,Activo,100.5,1275.95,27,42.46383387320685,188.72
3890,2023-04-23,A,Sur,Inactivo,51.41,4201.22,68,62.17,621.41
3891,2023-02-10,A,Este,Activo,68.3,249.86,9,24.22,38.02
3892,2023-09-26,A,Este,Inactivo,57.06,3014.23,57,53.98,447.52
3893,2023-05-31,A,Centro,Activo,98.4,1019.47,24,43.95,150.29
3894,2023-09-14,A,Sur,Inactivo,62.74,463.52,14,32.11,65.85
3895,2023-04-22,A,Sur,Activo,74.07,899.45,19,46,136.91
3896,2023-10-04,A,Sur,Activo,92.63,1305.53,26,51.88,191.63
3897,2023-12-21,B,Sur,Pendiente,71.71,452.56,15,34.46,65.42
3899,2023-11-08,A,Sur,Activo,64.93,278.72,19,14.57,41.18
3900,2023-02-12,A,Este,Activo,69.88,297.38,9,42.46383387320685,44.31
3901,2023-12-05,A,Sur,Activo,83.42,801.49,30,24.46,118.61
3903,2023-07-17,A,Norte,Activo,98.23,768.58,22,36.01,116.67
3905,2023-12-17,C,Norte,Activo,87.94,68.92,13,12.71,13.77
3907,2023-03-30,D,Este,Activo,64.97,1650.19,37,49.02,241.31
3908,2023-02-21,D,Este,Activo,63.55,1164.87,32,34.44,171.42
3909,2023-07-09,A,Norte,Activo,86.59,2352.16,46,50.09,352.26
3910,2023-11-13,C,Sur,Pendiente,73.32,456.37,16,33.84,69.47
3911,2023-08-18,A,Este,Pendiente,59.64,1240.49,37,42.46383387320685,184.97
3912,2023-05-28,A,Centro,Activo,93.42,331.93,14,24.22,46.83
3913,2023-07-08,B,Centro,Activo,93.46,194.12,10,26.12,29.11
3914,2023-03-06,A,Centro,Inactivo,71.89,411.75,9,47.6,64.91
3915,2023-01-22,A,Norte,Inactivo,70.11,2140.95,46,48.32,316.32
3916,2023-04-10,A,Norte,Activo,93,1362.65,36,39.48,208.15
3917,2023-03-11,A,Sur,Activo,75.42,628.34,25,24.9,94.85
3919,2023-02-03,A,Este,Activo,69.66,775.8,23,36.99,115.14
3920,2023-09-08,A,Sur,Activo,81.43,1423.67,33,44.27,205.04
3921,2023-09-07,A,Centro,Inactivo,80.82,1409.31,37,38.86,209.02
3923,2023-05-29,C,Este,Inactivo,58.15,2966.44,51,58.29,441.06
3924,2023-05-30,A,Norte,Activo,85.31,1567.36,40,37.38,230.14
3925,2023-10-25,A,Sur,Activo,84.82,1037.25,29,37.46,152.78
3926,2023-12-10,C,Sur,Pendiente,71.86,3300.36,51,65.95,493.01
3927,2023-03-07,C,Sur,Activo,89.57,672.84,23,29.54,99.96
3928,2023-07-30,C,Norte,Activo,98.88,2108.82,51,41.38,310.17
3929,2023-02-23,D,Centro,Inactivo,88.17,1180.73,9,10.03,4.6
3931,2023-07-04,B,Centro,Activo,104.31,3133.74,70,46.26,1402.62
3932,2023-02-28,B,Centro,Activo,87.9,462.78,10,35.51,66.47
3933,2023-05-27,B,Oeste,Inactivo,56.42,585.93,19,31.59,86.42
3934,2023-06-21,A,Centro,Inactivo,70.28,19314.29,170,112.88,2883.2
3935,2023-11-12,B,Norte,Inactivo,79.33689264229524,3461.26,77,45.38,516.45
3936,2023-09-28,B,Sur,Activo,74.52,3215.97,60,54.3,1421.43
3937,2023-06-28,A,Sur,Activo,86.21,1354.84,30,41.11,204.05
3938,2023-10-06,A,Oeste,Activo,66.33,5612.45,90,61.95,834.43
3939,2023-02-13,A,Norte,Pendiente,90.28,205.58,10,17.98,28.56
3940,2023-05-02,B,Oeste,Activo,69.46,253.69,15,14.83,39.79
3941,2023-12-29,C,Norte,Activo,79.33689264229524,167.68,12,12.12,30.53
3942,2023-08-16,D,Centro,Inactivo,80.54,732.08,24,31.86,108.08
3943,2023-06-07,B,Centro,Activo,75.62,501.24,22,27.9,76.22
3944,2023-05-20,B,Centro,Pendiente,94.24,1514.52,44,33.89,225.57
3945,2023-08-14,B,Centro,Activo,99.3,618.28,26,24.14,93.75
3946,2023-12-29,B,Centro,Activo,103.9,3527.21,61,58.46,526.07
3947,2023-06-03,A,Centro,Inactivo,85.16,326.77,20,16.67,51.96
3948,2023-08-20,B,Este,Pendiente,58.04,689.63,23,28.99,105.62
3949,2023-07-21,B,Sur,Pendiente,79.32,395.68,16,23.68,64.82
3950,2023-06-26,C,Este,Activo,61.48,7139.52,91,77.92,1067.23
3952,2023-11-29,A,Norte,Activo,90.21,240.98,13,19.19,39.7
3954,2023-03-25,C,Norte,Activo,87.89,1400.43,38,36.74,213.75
3955,2023-05-03,C,Centro,Activo,89.34,161.25,30,6.34,29.19
3957,2023-08-17,C,Norte,Pendiente,88.94,1682.1,55,31.46,248.27
3958,2023-06-05,A,Sur,Activo,86.23,1452.95,35,41.92,428.9795395650162
3959,2023-08-30,B,Norte,Activo,82.73,1033.48,31,35.23,156.66
3960,2023-07-19,C,Norte,Pendiente,63.15,14827.5,133,111.38,2217.54
3961,2023-06-05,A,Sur,Activo,56.13,1427.88,33,44.24,428.9795395650162
3962,2023-12-08,A,Sur,Activo,79.49,2510.16,50,50.37,374.35
3963,2023-08-09,A,Centro,Inactivo,85.41,585.09,16,38.21,83.13
3964,2023-12-03,C,Centro,Activo,104.62,3651.96,78,46.77,545.18
3965,2023-03-31,C,Este,Pendiente,52.28,2331.11,54,44.31,349.22
3966,2023-11-11,A,Sur,Activo,80.13,136.17,6,28.12,20.21
3967,2023-12-09,A,Este,Pendiente,71.62,2612.99,45,58.08,392.4
3969,2023-06-16,C,Oeste,Activo,94.93,1262.84,42,30.47,191.38
3970,2023-03-25,A,Centro,Inactivo,63.36,1799.28,51,36.27,267.16
3971,2023-02-13,C,Norte,Activo,93.54,1412.93,31,46.04,207.86
3972,2023-06-18,B,Este,Activo,63.03,1192.04,33,36.86,173.06
3973,2023-10-25,A,Centro,Activo,98.89,1856.28,43,43.47,275.53
3974,2023-05-29,C,Centro,Activo,94.64,1180.73,20,46.91,116.11
3976,2023-03-10,A,Centro,Activo,103.84,2896.18,62,46.98,424.23
3977,2023-11-30,D,Oeste,Activo,71.95,2009.28,54,36.97,301.36
3978,2023-06-18,A,Sur,Activo,72.13,1135.92,39,28.23,428.9795395650162
3979,2023-11-03,B,Sur,Activo,67.29,2387.64,49,48.33,352.4
3980,2023-08-25,D,Norte,Activo,97.86,66.11,15,5,13.08
3981,2023-01-07,D,Norte,Activo,84.99,180.28,12,19.51,35.21
3982,2023-08-17,B,Oeste,Inactivo,54.5,50,11,9.66,14.35
3983,2023-09-06,A,Sur,Activo,87.95,2494.95,43,57.04,371.56
3984,2023-09-22,A,Norte,Activo,78.64,899.5,32,28.37,132.08
3985,2023-08-16,A,Este,Activo,89.28,2786.52,50,56.27,412.98
3986,2023-09-21,D,Centro,Activo,92.54,657.25,22,31.46,100.98
3987,2023-03-07,A,Norte,Activo,93.73,1200.39,29,39.27,175.11
3988,2023-01-19,B,Oeste,Activo,86.51,454.51,12,37.56,69.15
3989,2023-03-16,A,Centro,Activo,91.54,1777.75,37,46.09,263.9
3990,2023-06-02,A,Sur,Pendiente,73.43,1745.58,39,45.82,263.69
3991,2023-05-19,B,Sur,Pendiente,68.29,2662.03,62,44.01,394.24
3992,2023-05-15,B,Centro,Inactivo,67.23,6467.94,99,64.52,966.84
3993,2023-05-10,A,Oeste,Activo,72.9,4192.1,65,64.48,624.85
3994,2023-11-01,B,Sur,Activo,68.1,362.44,11,31.36,58.43
3995,2023-03-09,B,Centro,Activo,93.89,446.04,14,33.86,67.28
3997,2023-01-24,A,Sur,Activo,83.1,560.91,24,25.24,85.32
3998,2023-06-08,C,Norte,Activo,87.65,10595.46,118,89.72,1583.87
3999,2023-09-12,A,Centro,Pendiente,94.58,1129.22,43,25.58,170.17
4000,2023-12-17,B,Norte,Activo,96.75,1578.8,36,42.69,235.02
4001,2023-10-26,A,Norte,Activo,96.75,375.27,14,34.11,51.5
4002,2023-01-21,A,Centro,Inactivo,86.06,7824.37,107,73.38,1166.09
4003,2023-04-10,B,Norte,Inactivo,55.12,402.75,11,31.29,64.06
4004,2023-11-26,B,Oeste,Activo,77.37,5720.75,76,74.6,851.08
4007,2023-07-16,B,Este,Activo,61.24,948.27,27,34.87,147.34
4008,2023-07-16,D,Sur,Activo,75.41,326.63,11,28.34,43.24
4009,2023-03-18,A,Norte,Activo,90.08,5065.5,74,67.96,751.61
4010,2023-01-30,A,Sur,Pendiente,61.38,1184.98,26,43.12,171.67
4011,2023-03-03,C,Centro,Inactivo,88.82,147.96,22,7.35,29.23
4012,2023-12-07,C,Oeste,Activo,67.35,1461.04,31,48.02,215.88
4013,2023-11-29,C,Sur,Inactivo,53.61,229.65,17,12.25,34.08
4015,2023-04-24,A,Este,Activo,62.9,361.51,11,26.72,57.6
4016,2023-05-21,C,Centro,Activo,92.45,1373.08,29,45.71,207.42
4017,2023-01-31,A,Este,Activo,78.79,3430.55,73,47.22,513.9
4018,2023-04-23,B,Sur,Activo,69.18,281.21,10,25.49,44.18
4019,2023-01-10,B,Centro,Activo,91.08,1642.22,35,47,236.65
4020,2023-05-10,A,Centro,Pendiente,75.94,428.36,9,50.09,58.38
4021,2023-05-29,B,Oeste,Activo,72.72,4648.25,76,61.69,694.67
4022,2023-01-11,B,Norte,Activo,92.54,263.51,20,13.09,45.96
4023,2023-06-30,B,Este,Activo,58.94,325.17,20,18.41,47.7
4024,2023-02-04,C,Centro,Pendiente,88.85,1034.55,24,38.64,153.06
4025,2023-08-21,C,Este,Pendiente,55.8,2627.48,56,46.86,388.49
4026,2023-10-06,B,Centro,Inactivo,85.31,50,3,19.88,11.1
4027,2023-02-15,A,Oeste,Activo,63.93,570.58,22,28.04,85.65
4028,2023-02-03,C,Centro,Inactivo,82.69,2246.25,45,49.45,332.55
4029,2023-12-29,A,Norte,Inactivo,82.29,201.16,12,11.6,34.42
4030,2023-08-15,C,Centro,Activo,89.94,1499.01,43,35.06,223.75
4031,2023-04-25,C,Sur,Activo,88.71,760.64,20,36.02,118.65
4032,2023-02-25,D,Sur,Activo,72.1,50,5,5,15.09
4033,2023-01-06,C,Norte,Activo,99.8,1275.95,39,34.37,190.28
4034,2023-08-02,C,Norte,Inactivo,78.19,2905.72,42,68.17,431.04
4035,2023-05-22,B,Centro,Activo,103.44,225.43,7,17.84,38.84
4036,2023-07-13,A,Norte,Inactivo,69.79,671.57,21,31.24,94.82
4037,2023-10-16,B,Norte,Activo,100.56,992.29,30,34.19,144
4038,2023-10-28,A,Centro,Activo,92.76,723.27,29,23.92,105.5
4039,2023-02-04,C,Sur,Inactivo,57.8,509.73,24,23.03,76.96
4041,2023-05-15,A,Norte,Activo,81.58,691.92,20,39.63,105.03
4044,2023-02-15,A,Centro,Activo,105.27,1449.97,28,52.12,215.81
4045,2023-02-15,C,Centro,Activo,97.08,127.79,8,17.58,19.24
4046,2023-05-26,C,Centro,Inactivo,82.64,12932.18,138,93.48,428.9795395650162
4047,2023-09-02,A,Norte,Activo,96.38,208.66,12,16.51,36.29
4048,2023-08-15,A,Centro,Activo,101.35,142.11,7,25.87,20.95
4049,2023-05-07,A,Centro,Inactivo,88.26,3199.87,59,54.63,478.23
4050,2023-04-17,B,Este,Activo,70.68,3042.04,56,54,451.69
4051,2023-05-09,C,Norte,Pendiente,90.66,902.89,30,30.98,136.82
4052,2023-07-27,B,Centro,Activo,92.8,1180.73,97,75.22,1096.42
4053,2023-06-19,A,Sur,Pendiente,72.43,790.34,35,21.9,120.35
4054,2023-03-19,A,Centro,Activo,101.03,283.01,14,22.31,42.4
4055,2023-07-09,A,Sur,Activo,77,322.08,15,23.29,47.12
4056,2023-04-13,A,Sur,Activo,68.08,835.07,25,30.96,125.3
4057,2023-07-31,A,Centro,Activo,89.75,4865.56,89,55.02,729.82
4058,2023-09-21,B,Sur,Pendiente,63.59,1180.73,49,42.46383387320685,436.94
4059,2023-10-01,A,Este,Activo,71.42,620.76,20,25.09,94.51
4060,2023-01-07,C,Sur,Activo,98.25,1649.29,42,39.07,245.02
4061,2023-12-23,C,Oeste,Activo,78.95,1285.09,22,59.24,190.01
4062,2023-09-06,A,Centro,Activo,93.51,985.14,28,36.34,150.52
4063,2023-04-29,C,Oeste,Activo,77.68,331.65,16,23.7,53.06
4064,2023-03-24,B,Centro,Activo,103.86,96.13,12,12.44,16.04
4065,2023-12-28,A,Sur,Activo,82.23,5774.57,98,59.14,861.77
4066,2023-10-16,A,Este,Pendiente,65.39,225.12,16,13.99,40.85
4067,2023-09-23,A,Sur,Activo,79.77,1217.42,30,40.54,176.32
4068,2023-03-19,C,Oeste,Inactivo,51.27,6060.09,95,64.9,908.39
4070,2023-09-17,C,Norte,Activo,85.6,837.08,27,31.43,133.83
4071,2023-06-08,B,Centro,Inactivo,74.67,3085.9,51,62.17,458.57
4072,2023-02-14,B,Sur,Activo,79.37,2079.17,41,51.2,311.6
4074,2023-02-09,A,Norte,Inactivo,60.75,1569.17,43,37.34,233.01
4075,2023-10-07,D,Centro,Activo,100.02,1246.7,37,32.01,186.07
4076,2023-12-24,A,Este,Activo,64.64,373.5,16,18.92,51.91
4077,2023-10-22,B,Sur,Activo,82.59,698.6,26,25.43,108.52
4078,2023-06-28,A,Este,Activo,83.05,11353.7,132,86.36,1696.48
4079,2023-12-20,D,Norte,Inactivo,61.42,640.71,16,39.83,94.14
4080,2023-04-16,A,Este,Inactivo,56.74,244.26,7,32.89,35.31
4081,2023-01-12,B,Este,Activo,66.43,684.17,21,31.89,103.34
4082,2023-01-25,A,Sur,Activo,85.6,1673.13,48,34.96,249.19
4083,2023-11-10,C,Oeste,Activo,65.74,1006.6,28,38.36,151.96
4084,2023-06-11,B,Norte,Inactivo,76.06,1180.73,49,38.3,273.38
4085,2023-05-08,A,Centro,Activo,93.2,136.86,7,25.73,20.22
4087,2023-02-10,D,Este,Pendiente,60.51,381.07,10,35.8,52.91
4088,2023-05-26,A,Sur,Activo,89.88,478.85,11,41.35,72.99
4089,2023-04-11,C,Norte,Activo,96.04,2823.9,71,40.03,419.23
4090,2023-01-02,B,Este,Activo,65.14,2405.29,63,38.38,358.18
4091,2023-07-07,A,Norte,Activo,77.78,2675.98,54,50.46,396.87
4092,2023-06-05,C,Sur,Activo,74.69,1212.21,38,33.92,182.6
4093,2023-05-20,B,Norte,Activo,98.54,1810.64,49,38.61,271.73
4094,2023-03-17,A,Sur,Activo,75.45,5563.67,79,70.96,828.85
4095,2023-08-13,A,Centro,Pendiente,83.83,3481.83,56,59.8,517.01
4096,2023-06-04,B,Norte,Activo,101.59,170.8,8,33.22,27.63
4097,2023-04-19,A,Oeste,Activo,76.81,2335.86,43,51.92,350.71
4098,2023-09-09,A,Norte,Inactivo,80.91,2326.2,60,38.18,344.15
4099,2023-08-12,A,Este,Activo,64.71,105.83,13,7.56,15.67
4100,2023-12-26,A,Norte,Pendiente,71.48,5893.69,86,67.39,880.8
4101,2023-11-02,C,Centro,Activo,91.25,4129.17,75,53.74,615.31
4102,2023-07-03,C,Centro,Inactivo,90.06,401.33,12,35.81,58.71
4103,2023-09-13,C,Norte,Activo,79.33689264229524,1291.57,35,35.49,193
4104,2023-02-04,A,Centro,Pendiente,86.53,414.01,9,38.41,61.89
4105,2023-11-12,A,Este,Inactivo,58.54,96.96,10,11.7,14.84
4106,2023-05-21,B,Oeste,Inactivo,56.11,1823.07,43,41.84,271.19
4107,2023-08-24,C,Sur,Activo,76.98,142.41,20,42.46383387320685,24.38
4109,2023-01-08,A,Centro,Activo,79.33689264229524,959.67,23,45.74,140.61
4110,2023-09-30,A,Sur,Activo,81.78,572.46,27,25.42,88.78
4111,2023-02-07,B,Norte,Pendiente,81.67,2039.12,52,38,307.6
4112,2023-04-10,A,Norte,Activo,95.48,6853.58,87,79.45,1022.14
4113,2023-12-31,A,Norte,Inactivo,70.61,819.65,28,27.81,428.9795395650162
4114,2023-08-14,A,Centro,Activo,88.39,4260.91,69,62.53,637.91
4115,2023-11-24,A,Sur,Activo,72.49,521.62,19,27.78,79.45
4116,2023-04-29,A,Norte,Activo,82.69,125.44,11,5,20.07
4117,2023-01-29,C,Oeste,Inactivo,56.01,1000.07,38,28.7,146.56
4119,2023-11-08,B,Centro,Inactivo,91.62,3279.27,62,52.88,489.33
4120,2023-03-22,B,Norte,Activo,98.84,804.47,21,42.46383387320685,115.73
4121,2023-01-16,A,Centro,Pendiente,75.71,2238.44,56,39.99,332.27
4122,2023-09-09,A,Centro,Inactivo,87.17,321.78,13,27.62,50.31
4123,2023-11-09,B,Sur,Activo,74.64,2028.57,48,42.23,303.72
4124,2023-01-06,C,Centro,Pendiente,95.34,1429.07,42,35.29,214.38
4125,2023-03-09,C,Centro,Activo,94.14,1256.83,30,43.16,192.25
4126,2023-09-10,C,Norte,Inactivo,84.95,14679.74,154,94.69,2191.39
4128,2023-10-28,A,Sur,Activo,75.15,1180.73,85,58.12,739.09
4129,2023-10-01,A,Sur,Activo,83.04,662.98,32,19.3,99.07
4130,2023-04-27,B,Este,Inactivo,55.7,856.5,30,30.79,125.2
4131,2023-08-08,A,Centro,Activo,91.54,1482.37,41,36.6,221.01
4132,2023-06-18,B,Este,Activo,55.56,1665.38,37,44.73,246.97
4133,2023-02-28,D,Centro,Activo,92.89,1354.64,26,51.11,197.59
4134,2023-05-03,A,Centro,Inactivo,70.47,450.43,13,36.54,69.22
4135,2023-10-05,B,Este,Activo,79.04,1692.87,66,26.17,254.15
4136,2023-11-15,A,Este,Activo,77.9,764.09,23,33.33,111.46
4137,2023-05-11,B,Este,Activo,70.81,2388.05,67,34.59,356.9
4138,2023-12-06,B,Oeste,Activo,61.7,259.13,10,31.97,35.82
4139,2023-11-10,B,Centro,Activo,89.81,2836.66,52,53.71,422.67
4140,2023-12-27,D,Oeste,Activo,69.76,428.53,25,18.85,58.75
4141,2023-12-30,C,Oeste,Activo,68.45,947.61,27,35.72,139.93
4142,2023-05-18,D,Sur,Inactivo,67.54,195.3,9,24.34,31.54
4143,2023-12-14,B,Este,Pendiente,67.97,311.22,16,15.21,49.26
4144,2023-12-02,A,Sur,Activo,74.02,5518.36,92,60.81,828.15
4145,2023-05-10,D,Norte,Activo,100.28,1075.56,28,37.82,162.45
4146,2023-07-18,B,Sur,Pendiente,79.33689264229524,14779.32,147,100.19,2209.52
4147,2023-12-19,C,Sur,Activo,81.37,511.29,22,21.16,83.43
4148,2023-09-07,A,Sur,Activo,76.6,782.75,27,28.1,116.47
4151,2023-12-26,B,Sur,Activo,89.32,159.43,12,14.2,24.32
4152,2023-02-16,A,Oeste,Pendiente,64.75,3843.79,67,57.71,570.07
4153,2023-08-21,C,Sur,Activo,81.51,101.4,16,6.8,20.72
4154,2023-04-30,B,Norte,Activo,95.83,536.43,14,32.09,85.7
4155,2023-11-20,A,Norte,Activo,96.19,269.21,12,17.19,40.94
4156,2023-01-10,A,Norte,Pendiente,83.45,761.12,33,24.81,116.11
4157,2023-11-24,D,Centro,Activo,102.31,368.53,18,24.81,59.55
4158,2023-09-14,A,Sur,Activo,74.07,1355.08,30,46.41,202.86
4159,2023-05-22,B,Centro,Pendiente,93.87,1121.72,31,37.84,170.07
4160,2023-03-25,A,Centro,Pendiente,97.34,728.53,23,31.48,112.71
4161,2023-12-25,A,Sur,Inactivo,53.32,546.32,19,27.03,83.24
4162,2023-09-19,C,Sur,Inactivo,62.98,5835.87,85,68.79,428.9795395650162
4163,2023-07-14,A,Centro,Activo,98.74,1671.26,56,28.72,254.21
4164,2023-11-04,C,Oeste,Pendiente,67.33,492.12,18,27.46,71.67
4165,2023-09-16,A,Centro,Pendiente,88.03,906.43,24,39.2,136.23
4166,2023-07-07,A,Norte,Activo,81.64,3188.59,65,50.26,474.42
4167,2023-08-10,B,Oeste,Activo,74.64,790.93,23,31.07,119.73
4169,2023-11-11,C,Sur,Activo,89.32,407.7,12,37.7,63.49
4171,2023-03-02,C,Sur,Activo,76.44,383.06,17,23.9,59.98
4173,2023-07-19,C,Norte,Activo,101.33,2238.06,42,54.43,335.22
4174,2023-12-04,B,Este,Activo,73.53,2073.35,48,43.29,307.78
4175,2023-06-18,D,Oeste,Inactivo,57.79,428.48,19,19.79,67.07
4176,2023-10-10,C,Sur,Inactivo,58.83,2017.08,48,41.54,298.84
4177,2023-04-07,A,Centro,Pendiente,88.56,2304.95,50,45.3,344.28
4178,2023-06-15,C,Oeste,Inactivo,51,338.22,13,27.15,51.37
4179,2023-09-09,B,Sur,Activo,81.88,3377.52,64,52.89,504.96
4180,2023-05-07,A,Centro,Activo,90.19,3337.94,51,63.58,493.51
4181,2023-01-19,A,Sur,Activo,79.03,16366.07,144,113.55,2443.23
4183,2023-09-27,B,Sur,Activo,87.44,1289.98,30,41.23,196.97
4184,2023-12-31,A,Norte,Inactivo,71.06,527.41,26,24.42,83.57
4185,2023-01-29,B,Norte,Activo,89.61,1277.95,39,32.84,187.83
4186,2023-02-10,A,Centro,Pendiente,102.98,593.09,22,27.98,97.11
4187,2023-07-23,A,Oeste,Activo,80.25,2858.84,52,54.39,422.51
4188,2023-06-16,B,Sur,Inactivo,67.76,138.33,16,6.93,23.46
4189,2023-12-21,A,Sur,Activo,103.63,248,12,23.16,38.58
4190,2023-02-02,B,Centro,Activo,81.45,419.66,19,18.17,62.44
4192,2023-05-30,B,Norte,Pendiente,96.98,1597.98,36,42.7,238.1
4193,2023-03-13,A,Oeste,Pendiente,54.85,1180.73,37,39.83,222.28
4194,2023-07-27,C,Centro,Activo,104.22,4775.59,72,66.48,711.07
4195,2023-12-16,C,Norte,Pendiente,80.88,523.23,15,37.1,78.43
4196,2023-05-06,B,Centro,Pendiente,93.75,3002.34,44,68.68,446.14
4197,2023-02-05,A,Sur,Activo,82.02,149.44,9,22.15,24.37
4199,2023-06-04,C,Norte,Activo,88.28,128.75,7,16.35,21.99
4200,2023-01-31,D,Oeste,Activo,71.38,529.74,20,30.05,79.39
4202,2023-01-12,B,Este,Activo,71.3,168.7,17,7.39,30.6
4203,2023-07-10,C,Este,Activo,79.07,2894.52,73,39.28,432.64
4204,2023-07-10,A,Oeste,Pendiente,64.96,205.36,13,42.46383387320685,37.94
4205,2023-02-18,D,Norte,Activo,90.5,704.24,20,28.63,102.77
4206,2023-07-05,B,Centro,Pendiente,98.91,2075.72,55,38.07,307.15
4207,2023-02-13,C,Centro,Inactivo,76.26,4362.97,74,59.36,654.32
4208,2023-11-23,A,Centro,Inactivo,82.62,782.72,25,31.25,126.48
4209,2023-12-26,B,Centro,Inactivo,86.88,2640.04,60,43.82,394.49
4210,2023-04-26,A,Centro,Activo,105.25,5798.45,103,57.1,867.77
4211,2023-04-05,A,Norte,Pendiente,82.28,593.64,20,27.64,93.01
4212,2023-12-16,A,Norte,Inactivo,68.65,7505.55,97,76.67,1120.14
4213,2023-10-18,A,Norte,Activo,79.5,2302.05,46,47.89,345.04
4214,2023-10-07,A,Sur,Activo,80.82,1281.42,52,25.15,192.26
4215,2023-10-10,C,Norte,Activo,79.32,1842.12,50,37.07,279.35
4216,2023-03-25,A,Este,Activo,62.05,2313.46,39,59,1023.03
4217,2023-01-26,A,Norte,Inactivo,98.1,303.05,10,30.05,46.13
4218,2023-07-19,B,Norte,Inactivo,63.01,501.41,16,30.89,75.09
4219,2023-07-25,A,Norte,Activo,98.12,2159.3,45,46.37,317.68
4221,2023-03-28,B,Sur,Activo,75.9,273.13,19,15.88,40.19
4222,2023-06-25,B,Centro,Inactivo,69.85,644.24,22,22.89,100.39
4223,2023-05-12,A,Norte,Pendiente,76.95,11817.24,135,87.58,1771.96
4224,2023-06-13,A,Este,Inactivo,56.24,436.22,19,22.16,66.81
4225,2023-07-03,A,Centro,Pendiente,87.4,339.61,15,18.47,54.56
4226,2023-08-22,A,Oeste,Activo,83.01,340.63,16,21.94,52.44
4227,2023-10-25,B,Sur,Inactivo,64.72,8074.27,112,71.54,1203.56
4228,2023-05-08,A,Norte,Pendiente,72.46,527.12,17,30.76,79.55
4229,2023-10-10,A,Centro,Activo,97.26,205.62,19,12.1,31.43
4230,2023-02-12,C,Norte,Pendiente,86.47,6723.91,88,77.43,999.82
4231,2023-09-27,B,Centro,Activo,92.6,697.88,23,31.99,103.2
4232,2023-04-18,B,Norte,Pendiente,78.25,2987.29,55,53.94,447.89
4233,2023-10-13,A,Norte,Activo,93.5,627.89,23,27.16,94.45
4234,2023-03-04,C,Centro,Inactivo,83.63,114.25,14,14.33,20.67
4235,2023-03-25,B,Oeste,Activo,85.72,332.55,16,19.01,56.92
4236,2023-05-03,B,Centro,Activo,87.3,14458.72,153,94.95,2160.68
4237,2023-07-24,A,Norte,Activo,81.54,1525.37,41,34.53,228.93
4238,2023-01-12,D,Centro,Inactivo,84.06,533.16,12,43.16,78.37
4239,2023-05-02,C,Sur,Pendiente,79.33689264229524,247.33,8,30.54,42.64
4240,2023-07-11,A,Norte,Activo,80.67,1634.11,37,44.63,243.39
4241,2023-04-22,C,Centro,Inactivo,81.35,1711.9,37,46.32,249.04
4242,2023-06-25,A,Norte,Inactivo,64.56,1597.77,28,57.38,242.11
4243,2023-07-08,A,Norte,Activo,91.38,508.95,36,14.13,72.54
4244,2023-11-12,B,Sur,Inactivo,60.38,519.15,17,31.97,79.59
4245,2023-07-02,A,Este,Activo,67.28,3151.18,57,54.6,469.21
4246,2023-07-18,B,Centro,Inactivo,75.35,442.21,14,33.61,67.39
4247,2023-11-20,B,Norte,Pendiente,90.24,2860.6,56,49.76,426.75
4248,2023-05-22,A,Sur,Activo,75.13,713.52,28,27.34,118.22
4249,2023-02-10,B,Norte,Pendiente,88.33,648.47,15,41.44,94.2
4250,2023-02-01,C,Este,Inactivo,51.32,858.26,17,47.54,128.14
